cusec;Codmun;Municipio;Provincia;RMH 2018;RMP 2018
4801502002;48015;Basauri;Bizkaia;29715;13299
4801502003;48015;Basauri;Bizkaia;34353;14702
4801502004;48015;Basauri;Bizkaia;26421;12486
4801502005;48015;Basauri;Bizkaia;27618;12785
4801502006;48015;Basauri;Bizkaia;25700;11842
4801502007;48015;Basauri;Bizkaia;28459;13135
4801502008;48015;Basauri;Bizkaia;28408;13306
4801502009;48015;Basauri;Bizkaia;25961;11321
4801502010;48015;Basauri;Bizkaia;34368;14330
4801502011;48015;Basauri;Bizkaia;26510;11971
4801502012;48015;Basauri;Bizkaia;30387;13959
4801502013;48015;Basauri;Bizkaia;31989;13672
4801502014;48015;Basauri;Bizkaia;28933;12023
4801502015;48015;Basauri;Bizkaia;30220;13991
4801502016;48015;Basauri;Bizkaia;30016;12481
4801502017;48015;Basauri;Bizkaia;35715;16267
4801502018;48015;Basauri;Bizkaia;27731;12695
4801503001;48015;Basauri;Bizkaia;27359;11923
4801503002;48015;Basauri;Bizkaia;24156;11347
4801503003;48015;Basauri;Bizkaia;32616;13529
4801504001;48015;Basauri;Bizkaia;28287;11277
4801504002;48015;Basauri;Bizkaia;31591;13058
4801505001;48015;Basauri;Bizkaia;34189;13796
4801505002;48015;Basauri;Bizkaia;30538;12762
4801505003;48015;Basauri;Bizkaia;26194;12006
4801505004;48015;Basauri;Bizkaia;33260;13656
4801601001;48016;Berango;Bizkaia;37949;14010
4801601002;48016;Berango;Bizkaia;42506;16381
4801601003;48016;Berango;Bizkaia;55594;21729
4801601004;48016;Berango;Bizkaia;53263;18548
4801601005;48016;Berango;Bizkaia;37496;13938
4801701001;48017;Bermeo;Bizkaia;24010;12213
4801701002;48017;Bermeo;Bizkaia;23321;11274
4801701003;48017;Bermeo;Bizkaia;24449;12245
4801702001;48017;Bermeo;Bizkaia;31807;13868
4801702002;48017;Bermeo;Bizkaia;35041;14112
4801702003;48017;Bermeo;Bizkaia;30110;12926
4801702004;48017;Bermeo;Bizkaia;31519;13915
4801702005;48017;Bermeo;Bizkaia;28915;12072
4801702006;48017;Bermeo;Bizkaia;41976;14916
4801703001;48017;Bermeo;Bizkaia;28362;12322
4801703002;48017;Bermeo;Bizkaia;37033;14012
4801703003;48017;Bermeo;Bizkaia;33940;15211
4801703004;48017;Bermeo;Bizkaia;26468;11282
4801801001;48018;Berriatua;Bizkaia;38449;13459
4801901001;48019;Berriz;Bizkaia;31819;12704
4801901002;48019;Berriz;Bizkaia;42021;15898
4801901003;48019;Berriz;Bizkaia;35299;13827
4801901004;48019;Berriz;Bizkaia;38360;14396
4802001002;48020;Bilbao;Bizkaia;40331;15491
4802001003;48020;Bilbao;Bizkaia;31290;12646
4802001005;48020;Bilbao;Bizkaia;31613;12996
4802001006;48020;Bilbao;Bizkaia;27949;12448
4802001007;48020;Bilbao;Bizkaia;34416;14169
4802001008;48020;Bilbao;Bizkaia;32347;12939
4802001009;48020;Bilbao;Bizkaia;27504;11720
4802001010;48020;Bilbao;Bizkaia;37573;16178
4802001011;48020;Bilbao;Bizkaia;30580;12931
4802001012;48020;Bilbao;Bizkaia;33701;13168
4802001013;48020;Bilbao;Bizkaia;27981;12043
4802001015;48020;Bilbao;Bizkaia;24065;11205
4802001016;48020;Bilbao;Bizkaia;38036;16098
4802001017;48020;Bilbao;Bizkaia;34240;14873
4802001018;48020;Bilbao;Bizkaia;35359;14515
4802001019;48020;Bilbao;Bizkaia;31350;14152
4802001020;48020;Bilbao;Bizkaia;43955;17169
4802001021;48020;Bilbao;Bizkaia;24338;12420
4802001022;48020;Bilbao;Bizkaia;39901;17074
4802001023;48020;Bilbao;Bizkaia;40299;17108
4802001025;48020;Bilbao;Bizkaia;46194;19011
4802001026;48020;Bilbao;Bizkaia;34927;15436
4802001027;48020;Bilbao;Bizkaia;30195;12038
4802001028;48020;Bilbao;Bizkaia;26105;10777
4802001029;48020;Bilbao;Bizkaia;23595;10311
4802001030;48020;Bilbao;Bizkaia;41290;17083
4802001031;48020;Bilbao;Bizkaia;31497;13690
4802001032;48020;Bilbao;Bizkaia;35254;15604
4802001033;48020;Bilbao;Bizkaia;41332;17463
4802001034;48020;Bilbao;Bizkaia;38987;16700
4802001035;48020;Bilbao;Bizkaia;23803;11374
4802001036;48020;Bilbao;Bizkaia;26245;11217
4802001037;48020;Bilbao;Bizkaia;39055;16792
4802001038;48020;Bilbao;Bizkaia;41142;17709
4802001039;48020;Bilbao;Bizkaia;46625;19711
4802001040;48020;Bilbao;Bizkaia;34296;16692
4802001041;48020;Bilbao;Bizkaia;36647;15120
4802001042;48020;Bilbao;Bizkaia;47422;19730
4802001043;48020;Bilbao;Bizkaia;40565;17596
4802001044;48020;Bilbao;Bizkaia;50067;21067
4802001045;48020;Bilbao;Bizkaia;38746;16743
4802001046;48020;Bilbao;Bizkaia;37735;14857
4802002001;48020;Bilbao;Bizkaia;28305;12788
4802002002;48020;Bilbao;Bizkaia;39853;16058
4802002003;48020;Bilbao;Bizkaia;32704;14300
4802002005;48020;Bilbao;Bizkaia;26123;11749
4802002006;48020;Bilbao;Bizkaia;24472;11880
4802002007;48020;Bilbao;Bizkaia;27617;12883
4802002008;48020;Bilbao;Bizkaia;30811;12762
4802002009;48020;Bilbao;Bizkaia;30285;13015
4802002010;48020;Bilbao;Bizkaia;26497;12076
4802002011;48020;Bilbao;Bizkaia;25502;11360
4802002012;48020;Bilbao;Bizkaia;42111;18190
4802002013;48020;Bilbao;Bizkaia;24474;11105
4802002014;48020;Bilbao;Bizkaia;23402;10054
4802002015;48020;Bilbao;Bizkaia;41703;17182
4802002016;48020;Bilbao;Bizkaia;35506;15702
4802002018;48020;Bilbao;Bizkaia;30197;13884
4802002019;48020;Bilbao;Bizkaia;26349;12015
4802002020;48020;Bilbao;Bizkaia;25906;10871
4802002021;48020;Bilbao;Bizkaia;22805;9968
4802002022;48020;Bilbao;Bizkaia;27287;12206
4802002023;48020;Bilbao;Bizkaia;24067;11395
4802002024;48020;Bilbao;Bizkaia;38332;15951
4802002025;48020;Bilbao;Bizkaia;36273;16309
4802002026;48020;Bilbao;Bizkaia;32659;14589
4802002027;48020;Bilbao;Bizkaia;30135;13472
4802002028;48020;Bilbao;Bizkaia;27209;12329
4802002029;48020;Bilbao;Bizkaia;24395;11929
4802002030;48020;Bilbao;Bizkaia;38257;16214
4802002031;48020;Bilbao;Bizkaia;45509;20272
4802002032;48020;Bilbao;Bizkaia;47797;21456
4802002033;48020;Bilbao;Bizkaia;49679;21448
4802002034;48020;Bilbao;Bizkaia;32720;15908
4802002035;48020;Bilbao;Bizkaia;41247;18848
4802003001;48020;Bilbao;Bizkaia;35452;13703
4802003002;48020;Bilbao;Bizkaia;25238;10346
4802003003;48020;Bilbao;Bizkaia;26379;11456
4802003005;48020;Bilbao;Bizkaia;19127;8777
4802003006;48020;Bilbao;Bizkaia;17836;8028
4802003007;48020;Bilbao;Bizkaia;18280;8273
4802003008;48020;Bilbao;Bizkaia;14601;6659
4802003009;48020;Bilbao;Bizkaia;19155;7898
4802003010;48020;Bilbao;Bizkaia;20139;8929
4802003011;48020;Bilbao;Bizkaia;17941;7693
4802003013;48020;Bilbao;Bizkaia;40330;16415
4802003014;48020;Bilbao;Bizkaia;40467;16634
4802003015;48020;Bilbao;Bizkaia;24259;9883
4802003016;48020;Bilbao;Bizkaia;37342;15934
4802003017;48020;Bilbao;Bizkaia;36850;15241
4802003018;48020;Bilbao;Bizkaia;30070;12413
4802003019;48020;Bilbao;Bizkaia;35944;13887
4802003020;48020;Bilbao;Bizkaia;37897;14196
4802003021;48020;Bilbao;Bizkaia;28947;11895
4802003022;48020;Bilbao;Bizkaia;36803;15032
4802003023;48020;Bilbao;Bizkaia;43873;16462
4802004002;48020;Bilbao;Bizkaia;34431;15944
4802004003;48020;Bilbao;Bizkaia;47418;19468
4802004005;48020;Bilbao;Bizkaia;38960;16903
4802004006;48020;Bilbao;Bizkaia;31330;13131
4802004008;48020;Bilbao;Bizkaia;26868;11994
4802004009;48020;Bilbao;Bizkaia;31734;14644
4802004010;48020;Bilbao;Bizkaia;31397;14188
4802004012;48020;Bilbao;Bizkaia;32149;14264
4802004013;48020;Bilbao;Bizkaia;30629;13477
4802004014;48020;Bilbao;Bizkaia;38086;15878
4802004015;48020;Bilbao;Bizkaia;36135;14945
4802004016;48020;Bilbao;Bizkaia;31287;13841
4802004017;48020;Bilbao;Bizkaia;29738;13431
4802004018;48020;Bilbao;Bizkaia;33565;14937
4802004019;48020;Bilbao;Bizkaia;28832;13190
4802004020;48020;Bilbao;Bizkaia;29223;12758
4802004021;48020;Bilbao;Bizkaia;35819;15539
4802004022;48020;Bilbao;Bizkaia;28937;13032
4802004024;48020;Bilbao;Bizkaia;26405;12001
4802004025;48020;Bilbao;Bizkaia;24708;11118
4802004026;48020;Bilbao;Bizkaia;26456;11676
4802004027;48020;Bilbao;Bizkaia;18099;9885
4802004028;48020;Bilbao;Bizkaia;26520;11437
4802004029;48020;Bilbao;Bizkaia;29966;12845
4802004030;48020;Bilbao;Bizkaia;25177;11214
4802004031;48020;Bilbao;Bizkaia;27506;12234
4802004032;48020;Bilbao;Bizkaia;21569;10428
4802004033;48020;Bilbao;Bizkaia;22236;10516
4802004035;48020;Bilbao;Bizkaia;22115;10869
4802004036;48020;Bilbao;Bizkaia;25438;10902
4802004037;48020;Bilbao;Bizkaia;25344;11215
4802004038;48020;Bilbao;Bizkaia;29101;11546
4802004039;48020;Bilbao;Bizkaia;25641;11399
4802005001;48020;Bilbao;Bizkaia;44526;19924
4802005002;48020;Bilbao;Bizkaia;30392;13743
4802005003;48020;Bilbao;Bizkaia;35529;15193
4802005004;48020;Bilbao;Bizkaia;31791;13512
4802005005;48020;Bilbao;Bizkaia;43506;18883
4802005006;48020;Bilbao;Bizkaia;33227;16161
4802005007;48020;Bilbao;Bizkaia;34218;15710
4802005008;48020;Bilbao;Bizkaia;30360;14760
4802005009;48020;Bilbao;Bizkaia;34255;14140
4802005010;48020;Bilbao;Bizkaia;27357;12105
4802005011;48020;Bilbao;Bizkaia;31038;13430
4802005012;48020;Bilbao;Bizkaia;28607;12309
4802005013;48020;Bilbao;Bizkaia;25957;12731
4802005014;48020;Bilbao;Bizkaia;42915;17671
4802005015;48020;Bilbao;Bizkaia;27177;12150
4802005016;48020;Bilbao;Bizkaia;29232;13569
4802005017;48020;Bilbao;Bizkaia;27890;12326
4802005018;48020;Bilbao;Bizkaia;23637;10630
4802005019;48020;Bilbao;Bizkaia;30950;13780
4802005020;48020;Bilbao;Bizkaia;28508;12705
4802005021;48020;Bilbao;Bizkaia;24434;10273
4802005022;48020;Bilbao;Bizkaia;24435;10787
4802005024;48020;Bilbao;Bizkaia;25673;10844
4802005025;48020;Bilbao;Bizkaia;24450;10167
4802005026;48020;Bilbao;Bizkaia;22176;8173
4802005028;48020;Bilbao;Bizkaia;25426;11378
4802005029;48020;Bilbao;Bizkaia;39040;15775
4802005030;48020;Bilbao;Bizkaia;23779;10853
4802005031;48020;Bilbao;Bizkaia;24828;11087
4802005032;48020;Bilbao;Bizkaia;42784;15803
4802005034;48020;Bilbao;Bizkaia;21357;8820
4802005035;48020;Bilbao;Bizkaia;29374;12306
4802005036;48020;Bilbao;Bizkaia;26896;11309
4802005037;48020;Bilbao;Bizkaia;25452;10882
4802005038;48020;Bilbao;Bizkaia;25355;10626
4802005039;48020;Bilbao;Bizkaia;27075;11677
4802005040;48020;Bilbao;Bizkaia;28333;11102
4802005041;48020;Bilbao;Bizkaia;41886;16323
4802005042;48020;Bilbao;Bizkaia;39205;14346
4802005043;48020;Bilbao;Bizkaia;40372;15169
4802005044;48020;Bilbao;Bizkaia;16226;6505
4802005045;48020;Bilbao;Bizkaia;37788;16907
4802005046;48020;Bilbao;Bizkaia;37787;13855
4802006001;48020;Bilbao;Bizkaia;86006;30210
4802006002;48020;Bilbao;Bizkaia;72527;29138
4802006003;48020;Bilbao;Bizkaia;48948;21345
4802006004;48020;Bilbao;Bizkaia;54579;23263
4802006005;48020;Bilbao;Bizkaia;64866;26051
4802006006;48020;Bilbao;Bizkaia;42446;19927
4802006007;48020;Bilbao;Bizkaia;70355;27016
4802006008;48020;Bilbao;Bizkaia;77890;28207
4802006009;48020;Bilbao;Bizkaia;58036;25212
4802006010;48020;Bilbao;Bizkaia;59964;25638
4802006011;48020;Bilbao;Bizkaia;72594;29836
4802006012;48020;Bilbao;Bizkaia;70219;27108
4802006013;48020;Bilbao;Bizkaia;57427;23873
4802006015;48020;Bilbao;Bizkaia;58176;23908
4802006016;48020;Bilbao;Bizkaia;86006;30210
4802006017;48020;Bilbao;Bizkaia;74263;30210
4802006018;48020;Bilbao;Bizkaia;86006;30210
4802006019;48020;Bilbao;Bizkaia;77380;30210
4802006020;48020;Bilbao;Bizkaia;62561;23845
4802006021;48020;Bilbao;Bizkaia;52269;21818
4802006022;48020;Bilbao;Bizkaia;54518;23061
4802006023;48020;Bilbao;Bizkaia;47203;21848
4802006024;48020;Bilbao;Bizkaia;57494;22918
4802006025;48020;Bilbao;Bizkaia;47076;20525
4802006026;48020;Bilbao;Bizkaia;60562;23348
4802006027;48020;Bilbao;Bizkaia;68163;25962
4802006028;48020;Bilbao;Bizkaia;52057;21469
4802006029;48020;Bilbao;Bizkaia;47907;20345
4802006030;48020;Bilbao;Bizkaia;31712;13564
4802006031;48020;Bilbao;Bizkaia;48833;19880
4802006032;48020;Bilbao;Bizkaia;52667;21756
4802006033;48020;Bilbao;Bizkaia;51473;21832
4802006034;48020;Bilbao;Bizkaia;44728;20579
4802006035;48020;Bilbao;Bizkaia;39329;18249
4802006036;48020;Bilbao;Bizkaia;43980;19972
4802006037;48020;Bilbao;Bizkaia;47209;19977
4802006038;48020;Bilbao;Bizkaia;57337;23108
4802006039;48020;Bilbao;Bizkaia;46462;21706
4802006041;48020;Bilbao;Bizkaia;43430;19635
4802006042;48020;Bilbao;Bizkaia;41540;17281
4802006043;48020;Bilbao;Bizkaia;36997;17667
4802006044;48020;Bilbao;Bizkaia;40832;17439
4802006045;48020;Bilbao;Bizkaia;46658;19411
4802006046;48020;Bilbao;Bizkaia;40495;18388
4802007001;48020;Bilbao;Bizkaia;40314;17806
4802007002;48020;Bilbao;Bizkaia;37304;15409
4802007003;48020;Bilbao;Bizkaia;31705;13351
4802007004;48020;Bilbao;Bizkaia;37333;16041
4802007005;48020;Bilbao;Bizkaia;34729;14905
4802007006;48020;Bilbao;Bizkaia;34535;14537
4802007007;48020;Bilbao;Bizkaia;39082;15931
4802007008;48020;Bilbao;Bizkaia;37778;15730
4802007010;48020;Bilbao;Bizkaia;34182;14483
4802007012;48020;Bilbao;Bizkaia;53582;21735
4802007013;48020;Bilbao;Bizkaia;41724;16927
4802007014;48020;Bilbao;Bizkaia;29980;12949
4802007015;48020;Bilbao;Bizkaia;25858;10412
4802007016;48020;Bilbao;Bizkaia;37920;15352
4802007017;48020;Bilbao;Bizkaia;25799;11879
4802007019;48020;Bilbao;Bizkaia;24953;10611
4802007021;48020;Bilbao;Bizkaia;27184;11685
4802007022;48020;Bilbao;Bizkaia;30715;12436
4802007023;48020;Bilbao;Bizkaia;22970;10007
4802007024;48020;Bilbao;Bizkaia;28356;11771
4802007026;48020;Bilbao;Bizkaia;30584;13089
4802007027;48020;Bilbao;Bizkaia;26298;11290
4802007028;48020;Bilbao;Bizkaia;21376;9482
4802007029;48020;Bilbao;Bizkaia;24867;10815
4802007030;48020;Bilbao;Bizkaia;24082;10407
4802007031;48020;Bilbao;Bizkaia;23497;10871
4802007032;48020;Bilbao;Bizkaia;24171;10970
4802007033;48020;Bilbao;Bizkaia;22150;10419
4802007034;48020;Bilbao;Bizkaia;23889;9266
4802007035;48020;Bilbao;Bizkaia;27785;12842
4802007036;48020;Bilbao;Bizkaia;20602;9754
4802007037;48020;Bilbao;Bizkaia;20390;8683
4802007038;48020;Bilbao;Bizkaia;27353;11399
4802007039;48020;Bilbao;Bizkaia;19822;8779
4802007040;48020;Bilbao;Bizkaia;20794;8490
4802007041;48020;Bilbao;Bizkaia;41349;15344
4802007042;48020;Bilbao;Bizkaia;44624;16945
4802007043;48020;Bilbao;Bizkaia;37071;15813
4802008001;48020;Bilbao;Bizkaia;27324;11155
4802008002;48020;Bilbao;Bizkaia;30510;12655
4802008003;48020;Bilbao;Bizkaia;29430;12390
4802008004;48020;Bilbao;Bizkaia;27613;12081
4802008005;48020;Bilbao;Bizkaia;26607;11596
4802008006;48020;Bilbao;Bizkaia;22350;10239
4802008007;48020;Bilbao;Bizkaia;25461;10894
4802008008;48020;Bilbao;Bizkaia;28864;11473
4802008009;48020;Bilbao;Bizkaia;22032;9992
4802008010;48020;Bilbao;Bizkaia;24570;10801
4802008012;48020;Bilbao;Bizkaia;26265;12622
4802008013;48020;Bilbao;Bizkaia;26095;10806
4802008014;48020;Bilbao;Bizkaia;37813;14062
4802008015;48020;Bilbao;Bizkaia;42589;16714
4802008016;48020;Bilbao;Bizkaia;42010;20384
4802008018;48020;Bilbao;Bizkaia;49039;21394
4802008019;48020;Bilbao;Bizkaia;40262;17701
4802008020;48020;Bilbao;Bizkaia;37537;17010
4802008021;48020;Bilbao;Bizkaia;37052;16062
4802008022;48020;Bilbao;Bizkaia;37331;16759
4802008023;48020;Bilbao;Bizkaia;26097;12844
4802008024;48020;Bilbao;Bizkaia;36524;16404
4802008025;48020;Bilbao;Bizkaia;38073;14804
4802101001;48021;Busturia;Bizkaia;34370;15532
4802101002;48021;Busturia;Bizkaia;31016;13228
4802201001;48022;Karrantza Harana/Valle de Carranza;Bizkaia;27605;11632
4802201002;48022;Karrantza Harana/Valle de Carranza;Bizkaia;24694;10580
4802301001;48023;Artea;Bizkaia;43063;16509
4802401001;48024;Zeanuri;Bizkaia;39770;16095
4802501001;48025;Zeberio;Bizkaia;37767;15468
4802601001;48026;Dima;Bizkaia;38855;15131
4802701001;48027;Durango;Bizkaia;31038;12577
4802701002;48027;Durango;Bizkaia;41845;14469
4802701003;48027;Durango;Bizkaia;37683;14581
4802701004;48027;Durango;Bizkaia;36114;14375
4802702001;48027;Durango;Bizkaia;30163;11350
4802702002;48027;Durango;Bizkaia;31920;13085
4802702003;48027;Durango;Bizkaia;44274;16735
4802703001;48027;Durango;Bizkaia;45641;17007
4802703002;48027;Durango;Bizkaia;29594;13326
4802704001;48027;Durango;Bizkaia;37304;14717
4802704002;48027;Durango;Bizkaia;40308;16265
4802704003;48027;Durango;Bizkaia;34706;14441
4802704004;48027;Durango;Bizkaia;40695;15868
4802704005;48027;Durango;Bizkaia;46519;16434
4802704006;48027;Durango;Bizkaia;42087;15816
4802704007;48027;Durango;Bizkaia;44329;16987
4802705001;48027;Durango;Bizkaia;45066;19011
4802705002;48027;Durango;Bizkaia;38169;14788
4802705003;48027;Durango;Bizkaia;38980;16327
4802705004;48027;Durango;Bizkaia;54703;20967
4802801001;48028;Ea;Bizkaia;31863;15354
4802901001;48029;Etxebarri;Bizkaia;35295;13981
4802901002;48029;Etxebarri;Bizkaia;36423;12831
4802901003;48029;Etxebarri;Bizkaia;25487;10588
4802901004;48029;Etxebarri;Bizkaia;25951;10135
4802901005;48029;Etxebarri;Bizkaia;37701;14210
4802901006;48029;Etxebarri;Bizkaia;36543;13905
4802901007;48029;Etxebarri;Bizkaia;41334;15809
4803001001;48030;Etxebarria;Bizkaia;39038;15351
4803101001;48031;Elantxobe;Bizkaia;25093;13981
4803201001;48032;Elorrio;Bizkaia;38944;15215
4803201002;48032;Elorrio;Bizkaia;35585;14562
4803201003;48032;Elorrio;Bizkaia;38106;15052
4803201004;48032;Elorrio;Bizkaia;40622;14913
4803201005;48032;Elorrio;Bizkaia;41846;16117
4803301001;48033;Ereño;Bizkaia;36850;16378
4803401001;48034;Ermua;Bizkaia;32336;13255
4803401002;48034;Ermua;Bizkaia;27611;11633
4803401003;48034;Ermua;Bizkaia;28657;12279
4803401004;48034;Ermua;Bizkaia;35231;14145
4803401005;48034;Ermua;Bizkaia;28259;12444
4803401006;48034;Ermua;Bizkaia;31026;12398
4803401007;48034;Ermua;Bizkaia;29145;12543
4803401008;48034;Ermua;Bizkaia;35087;14620
4803401009;48034;Ermua;Bizkaia;31781;12285
4803401010;48034;Ermua;Bizkaia;36236;15042
4803401011;48034;Ermua;Bizkaia;36221;14410
4803501001;48035;Fruiz;Bizkaia;37385;14331
4803601001;48036;Galdakao;Bizkaia;37040;15027
4803601002;48036;Galdakao;Bizkaia;37169;16075
4803601003;48036;Galdakao;Bizkaia;30825;13269
4803601004;48036;Galdakao;Bizkaia;32738;13805
4803601005;48036;Galdakao;Bizkaia;34127;14220
4803601006;48036;Galdakao;Bizkaia;31937;12884
4803601007;48036;Galdakao;Bizkaia;48856;18833
4803601008;48036;Galdakao;Bizkaia;39612;17010
4803601009;48036;Galdakao;Bizkaia;29718;12616
4803601010;48036;Galdakao;Bizkaia;39467;15558
4803601011;48036;Galdakao;Bizkaia;35206;14781
4803601012;48036;Galdakao;Bizkaia;42893;17471
4803601013;48036;Galdakao;Bizkaia;32233;13948
4803601014;48036;Galdakao;Bizkaia;41905;16919
4803601015;48036;Galdakao;Bizkaia;38493;15209
4803601016;48036;Galdakao;Bizkaia;44567;18039
4803601017;48036;Galdakao;Bizkaia;45765;17140
4803601018;48036;Galdakao;Bizkaia;39969;16280
4803602001;48036;Galdakao;Bizkaia;27976;11327
4803603001;48036;Galdakao;Bizkaia;38063;16045
4803604001;48036;Galdakao;Bizkaia;35066;14608
4803604002;48036;Galdakao;Bizkaia;33423;13621
4803604003;48036;Galdakao;Bizkaia;36256;14600
